event_id,session_id,step_name,event_timestamp,revenue_impact,user_id,traffic_source,campaign,session_start,region,device_type,browser
9303548b,646f628d-177,3. Enter Shipping,2026-03-11 19:20:26,0.0,ece5c29e,Facebook-Ads,Retargeting-Promo,2026-03-11 19:17:58,US-East,Mobile,Chrome
84d9b579,248718a7-45b,1. View Item,2026-03-01 20:54:15,0.0,1db39519,Facebook-Ads,Retargeting-Promo,2026-03-01 20:53:54,US-East,Desktop,Chrome
0fdcfa05,248718a7-45b,2. Add to Cart,2026-03-01 20:54:42,0.0,1db39519,Facebook-Ads,Retargeting-Promo,2026-03-01 20:53:54,US-East,Desktop,Chrome
b77c656c,248718a7-45b,3. Enter Shipping,2026-03-01 20:56:07,0.0,1db39519,Facebook-Ads,Retargeting-Promo,2026-03-01 20:53:54,US-East,Desktop,Chrome
c337c080,05fa140a-710,1. View Item,2026-03-16 15:39:10,0.0,e722686d,Direct,None,2026-03-16 15:37:39,US-West,Desktop,Edge
60b57bec,1c4728f4-f82,1. View Item,2026-03-23 03:30:28,0.0,e37521f1,Google-Ads,BFCM-2026,2026-03-23 03:30:10,EU-West,Tablet,Safari
aa2db281,d087827d-2e0,1. View Item,2026-03-20 18:17:06,0.0,4676116d,Facebook-Ads,Retargeting-Promo,2026-03-20 18:15:28,US-West,Mobile,Safari
27fb60d5,d087827d-2e0,2. Add to Cart,2026-03-20 18:18:33,0.0,4676116d,Facebook-Ads,Retargeting-Promo,2026-03-20 18:15:28,US-West,Mobile,Safari
7d5142ed,bdedee1b-721,1. View Item,2026-03-28 18:01:27,0.0,8d05469c,Google-Ads,None,2026-03-28 18:00:00,US-West,Desktop,Chrome
f507b198,60caf49f-ddd,1. View Item,2026-03-10 11:12:23,0.0,f3ebae3d,Organic,None,2026-03-10 11:10:46,EU-West,Desktop,Edge
51965836,60caf49f-ddd,2. Add to Cart,2026-03-10 11:13:27,0.0,f3ebae3d,Organic,None,2026-03-10 11:10:46,EU-West,Desktop,Edge
47a1a845,60caf49f-ddd,3. Enter Shipping,2026-03-10 11:14:25,0.0,f3ebae3d,Organic,None,2026-03-10 11:10:46,EU-West,Desktop,Edge
02d57b20,60caf49f-ddd,4. Enter Payment,2026-03-10 11:14:45,0.0,f3ebae3d,Organic,None,2026-03-10 11:10:46,EU-West,Desktop,Edge
94ed6944,60caf49f-ddd,5. Purchase Complete,2026-03-10 11:15:30,101.68,f3ebae3d,Organic,None,2026-03-10 11:10:46,EU-West,Desktop,Edge
ce9393a4,5414248d-39d,1. View Item,2026-03-13 10:53:38,0.0,0e038e82,Organic,BFCM-2026,2026-03-13 10:53:18,US-East,Desktop,Chrome
2074bc6e,5414248d-39d,2. Add to Cart,2026-03-13 10:54:29,0.0,0e038e82,Organic,BFCM-2026,2026-03-13 10:53:18,US-East,Desktop,Chrome
11d3094a,5414248d-39d,3. Enter Shipping,2026-03-13 10:56:21,0.0,0e038e82,Organic,BFCM-2026,2026-03-13 10:53:18,US-East,Desktop,Chrome
4d027a6b,5414248d-39d,4. Enter Payment,2026-03-13 10:58:19,0.0,0e038e82,Organic,BFCM-2026,2026-03-13 10:53:18,US-East,Desktop,Chrome
c1744753,5414248d-39d,5. Purchase Complete,2026-03-13 10:58:54,78.28,0e038e82,Organic,BFCM-2026,2026-03-13 10:53:18,US-East,Desktop,Chrome
3c56ddd4,36fcc109-9a3,1. View Item,2026-03-21 00:28:59,0.0,d5a48d49,Organic,Retargeting-Promo,2026-03-21 00:27:38,EU-West,Mobile,Safari
864f4e5d,85dfca77-61f,1. View Item,2026-03-24 08:00:27,0.0,1406784f,Organic,BFCM-2026,2026-03-24 08:00:09,US-West,Desktop,Firefox
5f0e2574,85dfca77-61f,2. Add to Cart,2026-03-24 08:01:22,0.0,1406784f,Organic,BFCM-2026,2026-03-24 08:00:09,US-West,Desktop,Firefox
385a7368,85dfca77-61f,3. Enter Shipping,2026-03-24 08:02:29,0.0,1406784f,Organic,BFCM-2026,2026-03-24 08:00:09,US-West,Desktop,Firefox
6e3f69d0,85dfca77-61f,4. Enter Payment,2026-03-24 08:03:31,0.0,1406784f,Organic,BFCM-2026,2026-03-24 08:00:09,US-West,Desktop,Firefox
7e31a13b,85dfca77-61f,5. Purchase Complete,2026-03-24 08:05:15,64.47,1406784f,Organic,BFCM-2026,2026-03-24 08:00:09,US-West,Desktop,Firefox
830c2ea7,10a5359a-30b,1. View Item,2026-03-06 14:43:57,0.0,1777377f,Organic,None,2026-03-06 14:42:35,US-East,Desktop,Chrome
ab7ffa03,10a5359a-30b,2. Add to Cart,2026-03-06 14:45:01,0.0,1777377f,Organic,None,2026-03-06 14:42:35,US-East,Desktop,Chrome
0dc610ac,10a5359a-30b,3. Enter Shipping,2026-03-06 14:45:38,0.0,1777377f,Organic,None,2026-03-06 14:42:35,US-East,Desktop,Chrome
d77a0515,10a5359a-30b,4. Enter Payment,2026-03-06 14:46:48,0.0,1777377f,Organic,None,2026-03-06 14:42:35,US-East,Desktop,Chrome
5269ac08,10a5359a-30b,5. Purchase Complete,2026-03-06 14:47:11,66.5,1777377f,Organic,None,2026-03-06 14:42:35,US-East,Desktop,Chrome
59e9354e,eff34d5e-e58,1. View Item,2026-03-01 10:11:21,0.0,f3a54d11,Facebook-Ads,Retargeting-Promo,2026-03-01 10:10:01,US-West,Tablet,Chrome
1ca59902,eff34d5e-e58,2. Add to Cart,2026-03-01 10:12:03,0.0,f3a54d11,Facebook-Ads,Retargeting-Promo,2026-03-01 10:10:01,US-West,Tablet,Chrome
47e854f5,eff34d5e-e58,3. Enter Shipping,2026-03-01 10:13:00,0.0,f3a54d11,Facebook-Ads,Retargeting-Promo,2026-03-01 10:10:01,US-West,Tablet,Chrome
0f7b6b91,0513e007-c5c,1. View Item,2026-03-15 22:00:54,0.0,7c570a17,Facebook-Ads,Retargeting-Promo,2026-03-15 22:00:11,EU-West,Desktop,Chrome
7d7b28f6,0513e007-c5c,2. Add to Cart,2026-03-15 22:01:53,0.0,7c570a17,Facebook-Ads,Retargeting-Promo,2026-03-15 22:00:11,EU-West,Desktop,Chrome
2443e3c5,0513e007-c5c,3. Enter Shipping,2026-03-15 22:02:24,0.0,7c570a17,Facebook-Ads,Retargeting-Promo,2026-03-15 22:00:11,EU-West,Desktop,Chrome
a37c201c,4d3aaea9-632,1. View Item,2026-03-10 03:07:29,0.0,8c46506f,Direct,None,2026-03-10 03:06:05,US-East,Desktop,Chrome
04d916e8,4d3aaea9-632,2. Add to Cart,2026-03-10 03:09:25,0.0,8c46506f,Direct,None,2026-03-10 03:06:05,US-East,Desktop,Chrome
fcfabd29,4d3aaea9-632,3. Enter Shipping,2026-03-10 03:10:06,0.0,8c46506f,Direct,None,2026-03-10 03:06:05,US-East,Desktop,Chrome
adf50307,f0e83359-05f,1. View Item,2026-03-21 02:31:57,0.0,273f4d14,Organic,BFCM-2026,2026-03-21 02:30:38,US-East,Desktop,Chrome
66fea98e,f0e83359-05f,2. Add to Cart,2026-03-21 02:32:31,0.0,273f4d14,Organic,BFCM-2026,2026-03-21 02:30:38,US-East,Desktop,Chrome
e9436366,f0e83359-05f,3. Enter Shipping,2026-03-21 02:33:36,0.0,273f4d14,Organic,BFCM-2026,2026-03-21 02:30:38,US-East,Desktop,Chrome
3a8aa5c7,f0e83359-05f,4. Enter Payment,2026-03-21 02:35:09,0.0,273f4d14,Organic,BFCM-2026,2026-03-21 02:30:38,US-East,Desktop,Chrome
9a96989b,ec9edd64-26b,1. View Item,2026-03-14 09:55:19,0.0,dfb72d21,Direct,None,2026-03-14 09:54:31,APAC-East,Desktop,Chrome
aefc42a6,ec9edd64-26b,2. Add to Cart,2026-03-14 09:56:33,0.0,dfb72d21,Direct,None,2026-03-14 09:54:31,APAC-East,Desktop,Chrome
a9d3214b,ec9edd64-26b,3. Enter Shipping,2026-03-14 09:57:46,0.0,dfb72d21,Direct,None,2026-03-14 09:54:31,APAC-East,Desktop,Chrome
cc20948a,ec9edd64-26b,4. Enter Payment,2026-03-14 09:59:00,0.0,dfb72d21,Direct,None,2026-03-14 09:54:31,APAC-East,Desktop,Chrome
49a9ba89,ec9edd64-26b,5. Purchase Complete,2026-03-14 10:00:42,85.11,dfb72d21,Direct,None,2026-03-14 09:54:31,APAC-East,Desktop,Chrome
d2377e2e,091512fc-3ca,1. View Item,2026-03-10 01:34:24,0.0,4c094ee9,Google-Ads,None,2026-03-10 01:33:13,US-East,Desktop,Chrome
c290949e,091512fc-3ca,2. Add to Cart,2026-03-10 01:36:11,0.0,4c094ee9,Google-Ads,None,2026-03-10 01:33:13,US-East,Desktop,Chrome
1161d94f,091512fc-3ca,3. Enter Shipping,2026-03-10 01:36:36,0.0,4c094ee9,Google-Ads,None,2026-03-10 01:33:13,US-East,Desktop,Chrome
de37efd5,091512fc-3ca,4. Enter Payment,2026-03-10 01:37:22,0.0,4c094ee9,Google-Ads,None,2026-03-10 01:33:13,US-East,Desktop,Chrome
8228f4af,091512fc-3ca,5. Purchase Complete,2026-03-10 01:39:07,97.65,4c094ee9,Google-Ads,None,2026-03-10 01:33:13,US-East,Desktop,Chrome
814a62f1,deeb376f-00b,1. View Item,2026-03-01 08:39:24,0.0,de6b5f43,Google-Ads,None,2026-03-01 08:38:21,US-West,Tablet,Chrome
a0523183,deeb376f-00b,2. Add to Cart,2026-03-01 08:41:14,0.0,de6b5f43,Google-Ads,None,2026-03-01 08:38:21,US-West,Tablet,Chrome
b04a5e6e,deeb376f-00b,3. Enter Shipping,2026-03-01 08:42:16,0.0,de6b5f43,Google-Ads,None,2026-03-01 08:38:21,US-West,Tablet,Chrome
96242ba9,deeb376f-00b,4. Enter Payment,2026-03-01 08:44:09,0.0,de6b5f43,Google-Ads,None,2026-03-01 08:38:21,US-West,Tablet,Chrome
50b0e41b,deeb376f-00b,5. Purchase Complete,2026-03-01 08:45:28,78.16,de6b5f43,Google-Ads,None,2026-03-01 08:38:21,US-West,Tablet,Chrome
16e08592,3af3da4f-8a4,1. View Item,2026-03-20 02:35:28,0.0,6ecd16b1,Google-Ads,BFCM-2026,2026-03-20 02:34:04,US-West,Mobile,Chrome
ea91e57f,3af3da4f-8a4,2. Add to Cart,2026-03-20 02:35:48,0.0,6ecd16b1,Google-Ads,BFCM-2026,2026-03-20 02:34:04,US-West,Mobile,Chrome
5dda8ea3,3af3da4f-8a4,3. Enter Shipping,2026-03-20 02:37:33,0.0,6ecd16b1,Google-Ads,BFCM-2026,2026-03-20 02:34:04,US-West,Mobile,Chrome
0798167f,3af3da4f-8a4,4. Enter Payment,2026-03-20 02:38:26,0.0,6ecd16b1,Google-Ads,BFCM-2026,2026-03-20 02:34:04,US-West,Mobile,Chrome
69297e7d,3af3da4f-8a4,5. Purchase Complete,2026-03-20 02:39:35,61.54,6ecd16b1,Google-Ads,BFCM-2026,2026-03-20 02:34:04,US-West,Mobile,Chrome
c125b060,528890ca-157,1. View Item,2026-03-02 00:47:49,0.0,5afca4be,Facebook-Ads,Retargeting-Promo,2026-03-02 00:45:53,US-West,Desktop,Chrome
159eedef,528890ca-157,2. Add to Cart,2026-03-02 00:48:23,0.0,5afca4be,Facebook-Ads,Retargeting-Promo,2026-03-02 00:45:53,US-West,Desktop,Chrome
73efd8c6,528890ca-157,3. Enter Shipping,2026-03-02 00:49:43,0.0,5afca4be,Facebook-Ads,Retargeting-Promo,2026-03-02 00:45:53,US-West,Desktop,Chrome
046e9f46,7a09c575-dfc,1. View Item,2026-03-02 10:28:44,0.0,b731927a,Organic,None,2026-03-02 10:28:05,US-West,Desktop,Firefox
5e1f0d46,6456e158-9e2,1. View Item,2026-03-25 18:35:24,0.0,d1fc5760,Facebook-Ads,Retargeting-Promo,2026-03-25 18:33:53,US-East,Mobile,Safari
81b03ba1,6456e158-9e2,2. Add to Cart,2026-03-25 18:35:50,0.0,d1fc5760,Facebook-Ads,Retargeting-Promo,2026-03-25 18:33:53,US-East,Mobile,Safari
012dc76b,6456e158-9e2,3. Enter Shipping,2026-03-25 18:37:13,0.0,d1fc5760,Facebook-Ads,Retargeting-Promo,2026-03-25 18:33:53,US-East,Mobile,Safari
14f2f7ee,6456e158-9e2,4. Enter Payment,2026-03-25 18:37:39,0.0,d1fc5760,Facebook-Ads,Retargeting-Promo,2026-03-25 18:33:53,US-East,Mobile,Safari
35e5fb90,6456e158-9e2,5. Purchase Complete,2026-03-25 18:39:15,101.14,d1fc5760,Facebook-Ads,Retargeting-Promo,2026-03-25 18:33:53,US-East,Mobile,Safari
62ee4071,01a981bb-474,1. View Item,2026-03-13 09:27:53,0.0,d2181df7,Facebook-Ads,Retargeting-Promo,2026-03-13 09:27:35,US-West,Desktop,Edge
d38a37c8,01a981bb-474,2. Add to Cart,2026-03-13 09:28:26,0.0,d2181df7,Facebook-Ads,Retargeting-Promo,2026-03-13 09:27:35,US-West,Desktop,Edge
d2d2f012,01a981bb-474,3. Enter Shipping,2026-03-13 09:30:05,0.0,d2181df7,Facebook-Ads,Retargeting-Promo,2026-03-13 09:27:35,US-West,Desktop,Edge
8933c7e9,bafa6a66-09d,1. View Item,2026-03-10 17:52:06,0.0,9446e316,Direct,Retargeting-Promo,2026-03-10 17:50:37,US-East,Desktop,Chrome
c2b68ac2,bafa6a66-09d,2. Add to Cart,2026-03-10 17:53:43,0.0,9446e316,Direct,Retargeting-Promo,2026-03-10 17:50:37,US-East,Desktop,Chrome
f27fa028,bafa6a66-09d,3. Enter Shipping,2026-03-10 17:55:02,0.0,9446e316,Direct,Retargeting-Promo,2026-03-10 17:50:37,US-East,Desktop,Chrome
ecfb5571,bafa6a66-09d,4. Enter Payment,2026-03-10 17:55:20,0.0,9446e316,Direct,Retargeting-Promo,2026-03-10 17:50:37,US-East,Desktop,Chrome
87c7721c,bafa6a66-09d,5. Purchase Complete,2026-03-10 17:55:43,81.1,9446e316,Direct,Retargeting-Promo,2026-03-10 17:50:37,US-East,Desktop,Chrome
d791a07f,7110bc72-236,1. View Item,2026-03-29 06:34:41,0.0,015958df,Direct,None,2026-03-29 06:33:22,US-West,Tablet,Chrome
0bd63610,fde9e8ab-415,1. View Item,2026-03-19 08:52:56,0.0,18562586,Google-Ads,None,2026-03-19 08:51:03,US-East,Desktop,Chrome
36c2eba4,0c5b8508-c6b,1. View Item,2026-03-05 14:39:54,0.0,160bc55e,Facebook-Ads,Retargeting-Promo,2026-03-05 14:38:09,US-West,Desktop,Chrome
e491b1af,0c5b8508-c6b,2. Add to Cart,2026-03-05 14:41:29,0.0,160bc55e,Facebook-Ads,Retargeting-Promo,2026-03-05 14:38:09,US-West,Desktop,Chrome
b20da9e9,0c5b8508-c6b,3. Enter Shipping,2026-03-05 14:42:02,0.0,160bc55e,Facebook-Ads,Retargeting-Promo,2026-03-05 14:38:09,US-West,Desktop,Chrome
4c89d9bc,0e094b65-8d7,1. View Item,2026-03-10 22:06:09,0.0,eaf4161a,Direct,None,2026-03-10 22:05:03,US-East,Desktop,Firefox
547b5781,0e094b65-8d7,2. Add to Cart,2026-03-10 22:08:06,0.0,eaf4161a,Direct,None,2026-03-10 22:05:03,US-East,Desktop,Firefox
5bbf94ea,45f9d02d-ded,1. View Item,2026-03-25 06:43:19,0.0,14bbfb21,Direct,None,2026-03-25 06:41:53,US-East,Desktop,Edge
0f17aea5,45f9d02d-ded,2. Add to Cart,2026-03-25 06:43:48,0.0,14bbfb21,Direct,None,2026-03-25 06:41:53,US-East,Desktop,Edge
8751dcf6,45f9d02d-ded,3. Enter Shipping,2026-03-25 06:44:28,0.0,14bbfb21,Direct,None,2026-03-25 06:41:53,US-East,Desktop,Edge
6f9bf789,45f9d02d-ded,4. Enter Payment,2026-03-25 06:45:30,0.0,14bbfb21,Direct,None,2026-03-25 06:41:53,US-East,Desktop,Edge
de369f0e,45f9d02d-ded,5. Purchase Complete,2026-03-25 06:47:24,68.95,14bbfb21,Direct,None,2026-03-25 06:41:53,US-East,Desktop,Edge
37e1f5d1,187eb6f3-2b3,1. View Item,2026-03-09 12:27:39,0.0,15edcdb3,Facebook-Ads,Retargeting-Promo,2026-03-09 12:26:17,US-East,Desktop,Edge
f57cd3fb,187eb6f3-2b3,2. Add to Cart,2026-03-09 12:28:26,0.0,15edcdb3,Facebook-Ads,Retargeting-Promo,2026-03-09 12:26:17,US-East,Desktop,Edge
aaf45fbd,187eb6f3-2b3,3. Enter Shipping,2026-03-09 12:28:52,0.0,15edcdb3,Facebook-Ads,Retargeting-Promo,2026-03-09 12:26:17,US-East,Desktop,Edge
5e52054d,37697d0c-1e8,1. View Item,2026-03-23 00:00:29,0.0,91f60deb,Facebook-Ads,Retargeting-Promo,2026-03-22 23:59:00,US-East,Desktop,Edge
d87a918c,37697d0c-1e8,2. Add to Cart,2026-03-23 00:02:17,0.0,91f60deb,Facebook-Ads,Retargeting-Promo,2026-03-22 23:59:00,US-East,Desktop,Edge
43703a06,37697d0c-1e8,3. Enter Shipping,2026-03-23 00:03:24,0.0,91f60deb,Facebook-Ads,Retargeting-Promo,2026-03-22 23:59:00,US-East,Desktop,Edge
01109e9c,ebec69ae-680,1. View Item,2026-03-15 18:17:49,0.0,8c2bc3ac,Organic,None,2026-03-15 18:15:58,EU-West,Desktop,Edge
ff822082,ebec69ae-680,2. Add to Cart,2026-03-15 18:18:34,0.0,8c2bc3ac,Organic,None,2026-03-15 18:15:58,EU-West,Desktop,Edge
77177a54,ebec69ae-680,3. Enter Shipping,2026-03-15 18:18:50,0.0,8c2bc3ac,Organic,None,2026-03-15 18:15:58,EU-West,Desktop,Edge
43882d64,34635e2a-d0b,1. View Item,2026-03-30 05:55:34,0.0,8c5f6ba8,Facebook-Ads,Retargeting-Promo,2026-03-30 05:54:27,US-East,Mobile,Safari
4d1f1301,34635e2a-d0b,2. Add to Cart,2026-03-30 05:57:04,0.0,8c5f6ba8,Facebook-Ads,Retargeting-Promo,2026-03-30 05:54:27,US-East,Mobile,Safari
95753bc2,34635e2a-d0b,3. Enter Shipping,2026-03-30 05:58:40,0.0,8c5f6ba8,Facebook-Ads,Retargeting-Promo,2026-03-30 05:54:27,US-East,Mobile,Safari
bc849734,946c5196-2a5,1. View Item,2026-03-07 16:27:31,0.0,ee4e9fd5,Organic,Retargeting-Promo,2026-03-07 16:25:38,APAC-East,Desktop,Edge
a2334242,f31d73db-d33,1. View Item,2026-03-03 03:06:51,0.0,a47130d6,Google-Ads,Retargeting-Promo,2026-03-03 03:06:06,APAC-East,Desktop,Chrome
5bd54140,0d130279-4a3,1. View Item,2026-03-07 10:40:13,0.0,98a3a7c0,Google-Ads,None,2026-03-07 10:38:18,US-West,Mobile,Safari
a292ed82,0d130279-4a3,2. Add to Cart,2026-03-07 10:41:12,0.0,98a3a7c0,Google-Ads,None,2026-03-07 10:38:18,US-West,Mobile,Safari
a9c3e402,0d130279-4a3,3. Enter Shipping,2026-03-07 10:42:01,0.0,98a3a7c0,Google-Ads,None,2026-03-07 10:38:18,US-West,Mobile,Safari
04e255b0,0d130279-4a3,4. Enter Payment,2026-03-07 10:43:59,0.0,98a3a7c0,Google-Ads,None,2026-03-07 10:38:18,US-West,Mobile,Safari
c83b0731,0d130279-4a3,5. Purchase Complete,2026-03-07 10:45:55,87.3,98a3a7c0,Google-Ads,None,2026-03-07 10:38:18,US-West,Mobile,Safari
582eb186,798cc728-9ad,1. View Item,2026-03-18 16:09:26,0.0,423147c6,Organic,Retargeting-Promo,2026-03-18 16:07:28,US-East,Mobile,Safari
9ab94e00,798cc728-9ad,2. Add to Cart,2026-03-18 16:10:03,0.0,423147c6,Organic,Retargeting-Promo,2026-03-18 16:07:28,US-East,Mobile,Safari
35e56cd9,798cc728-9ad,3. Enter Shipping,2026-03-18 16:11:07,0.0,423147c6,Organic,Retargeting-Promo,2026-03-18 16:07:28,US-East,Mobile,Safari
ebad7b12,798cc728-9ad,4. Enter Payment,2026-03-18 16:12:40,0.0,423147c6,Organic,Retargeting-Promo,2026-03-18 16:07:28,US-East,Mobile,Safari
8db0c850,a1dd2da4-184,1. View Item,2026-03-06 14:51:10,0.0,a5e3fcbc,Organic,BFCM-2026,2026-03-06 14:49:15,US-East,Desktop,Edge
78322575,cbe0b390-728,1. View Item,2026-03-03 09:27:37,0.0,e1e39512,Facebook-Ads,Retargeting-Promo,2026-03-03 09:26:18,EU-West,Desktop,Firefox
c45b56f9,cbe0b390-728,2. Add to Cart,2026-03-03 09:28:36,0.0,e1e39512,Facebook-Ads,Retargeting-Promo,2026-03-03 09:26:18,EU-West,Desktop,Firefox
802fd1a1,cbe0b390-728,3. Enter Shipping,2026-03-03 09:30:07,0.0,e1e39512,Facebook-Ads,Retargeting-Promo,2026-03-03 09:26:18,EU-West,Desktop,Firefox
78db68f4,36d63ccb-a20,1. View Item,2026-03-02 09:20:26,0.0,17dfbfaf,Facebook-Ads,Retargeting-Promo,2026-03-02 09:18:51,US-East,Desktop,Chrome
7ac38829,36d63ccb-a20,2. Add to Cart,2026-03-02 09:21:36,0.0,17dfbfaf,Facebook-Ads,Retargeting-Promo,2026-03-02 09:18:51,US-East,Desktop,Chrome
6df8c86f,36d63ccb-a20,3. Enter Shipping,2026-03-02 09:22:41,0.0,17dfbfaf,Facebook-Ads,Retargeting-Promo,2026-03-02 09:18:51,US-East,Desktop,Chrome
98c678c7,358c2e44-ef0,1. View Item,2026-03-15 18:18:26,0.0,d90167e1,Google-Ads,None,2026-03-15 18:18:07,US-East,Mobile,Safari
25fc327b,aa077d8d-4b5,1. View Item,2026-03-27 20:34:14,0.0,7167cf2c,Google-Ads,None,2026-03-27 20:33:23,US-West,Desktop,Chrome
e9a628d2,aa077d8d-4b5,2. Add to Cart,2026-03-27 20:35:48,0.0,7167cf2c,Google-Ads,None,2026-03-27 20:33:23,US-West,Desktop,Chrome
868e7923,97440110-c5b,1. View Item,2026-03-04 20:34:54,0.0,19875d20,Direct,BFCM-2026,2026-03-04 20:33:30,EU-West,Desktop,Chrome
dca2beae,97440110-c5b,2. Add to Cart,2026-03-04 20:36:22,0.0,19875d20,Direct,BFCM-2026,2026-03-04 20:33:30,EU-West,Desktop,Chrome
b82d95b0,97440110-c5b,3. Enter Shipping,2026-03-04 20:38:11,0.0,19875d20,Direct,BFCM-2026,2026-03-04 20:33:30,EU-West,Desktop,Chrome
b066a405,7bad6e5f-c3c,1. View Item,2026-03-20 12:10:52,0.0,7d8579c8,Organic,BFCM-2026,2026-03-20 12:09:54,EU-West,Desktop,Firefox
a546220d,912b22df-30d,1. View Item,2026-03-23 09:13:19,0.0,959e358c,Google-Ads,Spring-Sale,2026-03-23 09:11:26,US-East,Desktop,Chrome
20ac245a,912b22df-30d,2. Add to Cart,2026-03-23 09:14:38,0.0,959e358c,Google-Ads,Spring-Sale,2026-03-23 09:11:26,US-East,Desktop,Chrome
3ec07a0a,3885dbdc-20f,1. View Item,2026-03-21 01:15:51,0.0,e66592c2,Google-Ads,Spring-Sale,2026-03-21 01:14:30,US-West,Desktop,Chrome
fdc17e68,3885dbdc-20f,2. Add to Cart,2026-03-21 01:17:25,0.0,e66592c2,Google-Ads,Spring-Sale,2026-03-21 01:14:30,US-West,Desktop,Chrome
15f512ea,df92ac22-500,1. View Item,2026-03-20 12:26:07,0.0,1feeb6cd,Direct,None,2026-03-20 12:25:47,US-East,Desktop,Firefox
49adc8ab,607c4dc3-bad,1. View Item,2026-03-16 14:06:35,0.0,61b6a137,Organic,None,2026-03-16 14:04:36,US-East,Mobile,Chrome
88982a7a,d1d8929a-311,1. View Item,2026-03-22 20:06:16,0.0,19a5a971,Direct,BFCM-2026,2026-03-22 20:05:31,EU-West,Mobile,Safari
c58cbc04,d1d8929a-311,2. Add to Cart,2026-03-22 20:07:43,0.0,19a5a971,Direct,BFCM-2026,2026-03-22 20:05:31,EU-West,Mobile,Safari
aeb9aa04,d1d8929a-311,3. Enter Shipping,2026-03-22 20:08:37,0.0,19a5a971,Direct,BFCM-2026,2026-03-22 20:05:31,EU-West,Mobile,Safari
94ded3c6,d1d8929a-311,4. Enter Payment,2026-03-22 20:10:36,0.0,19a5a971,Direct,BFCM-2026,2026-03-22 20:05:31,EU-West,Mobile,Safari
5560fd38,d1d8929a-311,5. Purchase Complete,2026-03-22 20:12:02,80.46,19a5a971,Direct,BFCM-2026,2026-03-22 20:05:31,EU-West,Mobile,Safari
81d0e1c2,126a1de2-de4,1. View Item,2026-03-07 01:21:43,0.0,02b728fd,Organic,None,2026-03-07 01:20:09,US-East,Desktop,Chrome
4cefae6b,126a1de2-de4,2. Add to Cart,2026-03-07 01:23:33,0.0,02b728fd,Organic,None,2026-03-07 01:20:09,US-East,Desktop,Chrome
04fa95f7,3cda1465-875,1. View Item,2026-03-16 04:44:43,0.0,985ee22e,Organic,None,2026-03-16 04:43:14,US-East,Desktop,Firefox
296ab63d,3cda1465-875,2. Add to Cart,2026-03-16 04:45:08,0.0,985ee22e,Organic,None,2026-03-16 04:43:14,US-East,Desktop,Firefox
942f6d03,3cda1465-875,3. Enter Shipping,2026-03-16 04:46:39,0.0,985ee22e,Organic,None,2026-03-16 04:43:14,US-East,Desktop,Firefox
32dae0b0,3cda1465-875,4. Enter Payment,2026-03-16 04:47:34,0.0,985ee22e,Organic,None,2026-03-16 04:43:14,US-East,Desktop,Firefox
2629da90,3cda1465-875,5. Purchase Complete,2026-03-16 04:47:52,94.28,985ee22e,Organic,None,2026-03-16 04:43:14,US-East,Desktop,Firefox
1eee7393,254c4f13-26f,1. View Item,2026-03-16 03:29:50,0.0,4f852e71,Organic,None,2026-03-16 03:28:43,US-East,Desktop,Firefox
405efff5,254c4f13-26f,2. Add to Cart,2026-03-16 03:30:42,0.0,4f852e71,Organic,None,2026-03-16 03:28:43,US-East,Desktop,Firefox
2c7dbac5,5fc64b55-43f,1. View Item,2026-03-08 22:49:26,0.0,5a50c841,Google-Ads,None,2026-03-08 22:49:08,EU-West,Desktop,Edge
7270fbf9,d6b5387e-166,1. View Item,2026-03-17 07:12:51,0.0,ab16d691,Google-Ads,None,2026-03-17 07:11:24,EU-West,Mobile,Safari
db2ef0be,d6b5387e-166,2. Add to Cart,2026-03-17 07:13:23,0.0,ab16d691,Google-Ads,None,2026-03-17 07:11:24,EU-West,Mobile,Safari
ccf06d78,d120ee29-c3f,1. View Item,2026-03-26 18:35:30,0.0,62a4bd11,Google-Ads,None,2026-03-26 18:34:48,US-West,Tablet,Safari
8f64166b,64c680a1-36f,1. View Item,2026-03-19 17:42:02,0.0,03afd0bd,Organic,None,2026-03-19 17:40:14,EU-West,Desktop,Chrome
4587ed76,64c680a1-36f,2. Add to Cart,2026-03-19 17:42:49,0.0,03afd0bd,Organic,None,2026-03-19 17:40:14,EU-West,Desktop,Chrome
ab23d327,64c680a1-36f,3. Enter Shipping,2026-03-19 17:44:07,0.0,03afd0bd,Organic,None,2026-03-19 17:40:14,EU-West,Desktop,Chrome
b02d0e99,64c680a1-36f,4. Enter Payment,2026-03-19 17:44:40,0.0,03afd0bd,Organic,None,2026-03-19 17:40:14,EU-West,Desktop,Chrome
cbc2e176,64c680a1-36f,5. Purchase Complete,2026-03-19 17:44:56,101.56,03afd0bd,Organic,None,2026-03-19 17:40:14,EU-West,Desktop,Chrome
d0a42217,ff775134-9a3,1. View Item,2026-03-12 16:52:02,0.0,54d7549b,Google-Ads,None,2026-03-12 16:50:50,US-East,Desktop,Edge
06337327,ff775134-9a3,2. Add to Cart,2026-03-12 16:52:34,0.0,54d7549b,Google-Ads,None,2026-03-12 16:50:50,US-East,Desktop,Edge
6764b3d0,4343b984-ced,1. View Item,2026-03-26 08:20:13,0.0,c92f82a3,Facebook-Ads,Retargeting-Promo,2026-03-26 08:18:40,US-West,Desktop,Chrome
